,Bedroom,Bathroom,Den,Address,Lat,Long,Price,Postal Code,Neighborhood,Borough
132,1,1.0,0,M5V,43.6374082,-79.40664609999999,1900.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
133,1,1.0,1,M5V,43.641365500000006,-79.3914457,2700.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
134,1,1.0,1,M5V,43.6403804,-79.3973372,2150.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
135,1,1.0,1,M5V,43.647870000000005,-79.391138,3300.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
136,2,2.0,0,M5V,43.643987700000004,-79.4014038,2800.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
137,1,1.0,1,M5V,43.6469441,-79.3923973,2350.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
138,1,1.0,0,M5V,43.64595429999999,-79.4039853,1800.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
139,2,1.0,0,M5V,43.6400685,-79.39996040000001,2800.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
140,1,1.0,0,M5V,43.645050299999994,-79.39134109999999,3000.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
141,1,1.0,0,M5V,43.64393870000001,-79.4014775,1900.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
142,1,1.0,1,M5V,43.6469441,-79.3923973,2400.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
143,1,1.0,0,M5V,43.6402232,-79.395951,2200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
144,2,2.0,0,M5V,43.6404783,-79.3949699,3130.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
145,1,1.0,0,M5V,43.6475126,-79.3927022,3750.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
146,1,1.0,1,M5V,43.6404402,-79.3918535,2550.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
147,2,1.0,0,M5V,43.6430555,-79.3961791,1700.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
148,2,2.0,0,M5V,43.6363456,-79.404535,2800.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
149,1,1.0,0,M5V,43.643845899999995,-79.391824,2400.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
150,1,1.0,0,M5V,43.643845899999995,-79.391824,2400.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
151,1,1.5,1,M5V,43.6449299,-79.3921465,2650.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
152,1,1.0,0,M5V,43.6410109,-79.4012807,2100.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
153,1,1.0,0,M5V,43.6407261,-79.3955671,1950.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
154,1,1.0,0,M5V,43.6489727,-79.3872946,2100.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
155,2,2.0,0,M5V,43.64618839999999,-79.3972358,3950.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
156,1,1.0,0,M5V,43.6489727,-79.3872946,2150.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
157,1,1.0,0,M5V,43.647225899999995,-79.3911003,2500.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
158,1,1.0,0,M5V,43.647870000000005,-79.391138,2200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
159,2,2.0,0,M5V,43.6387842,-79.3988635,3200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
160,1,1.0,1,M5V,43.6409179,-79.3939821,2200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
161,1,1.0,0,M5V,43.6397355,-79.3904175,2200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
162,2,2.0,0,M5V,43.6460058,-79.38990849999999,3050.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
163,2,1.5,0,M5V,43.6476349,-79.39248359999999,1200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
164,1,1.0,1,M5V,43.6469441,-79.3923973,2250.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
165,1,1.0,1,M5V,43.6469441,-79.3923973,2250.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
166,1,1.0,0,M5V,43.63859229999999,-79.40099479999999,1900.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
167,1,1.0,0,M5V,43.6385213,-79.39946379999999,2450.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
168,1,1.0,1,M5V,43.6465174,-79.3872066,3600.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
169,1,1.0,0,M5V,43.6490235,-79.3884001,2200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
170,1,1.0,0,M5V,43.6364097,-79.40200340000001,1800.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
171,1,1.0,0,M5V,43.641869899999996,-79.38984570000001,1350.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
172,1,1.0,0,M5V,43.6462197,-79.3981256,2175.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
173,2,2.0,0,M5V,43.6490235,-79.3884001,4500.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
174,1,1.0,0,M5V,43.6494054,-79.3927116,2000.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
175,1,1.0,0,M5V,43.653226000000004,-79.3831843,2175.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
176,1,1.0,0,M5V,43.6409222,-79.39398299999999,1900.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
177,1,1.5,1,M5V,43.6375098,-79.39777740000001,2400.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
178,1,1.0,1,M5V,43.647627299999996,-79.39040809999999,2600.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
179,1,1.0,0,M5V,43.64187379999999,-79.4103246,2100.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
180,1,1.0,0,M5V,43.6489727,-79.3872946,2200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
181,3,3.0,0,M5V,43.6425685,-79.39345959999999,4900.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
182,1,1.0,0,M5V,43.6468075,-79.40279790000001,2150.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
183,2,1.0,0,M5V,43.6289467,-79.3944199,3200.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
184,1,1.0,1,M5V,43.6402671,-79.3910061,2500.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
185,1,1.0,0,M5V,43.645594700000004,-79.38606300000001,2000.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
186,1,1.0,0,M5V,43.6464336,-79.39780640000001,2500.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
187,1,1.0,1,M5V,43.640863700000004,-79.39573929999999,2350.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
188,1,1.0,0,M5V,43.6384219,-79.39759559999999,2000.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
189,2,2.0,0,M5V,43.6476244,-79.3968608,2850.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
190,1,1.0,0,M5V,43.645641,-79.39295340000001,2400.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
191,1,1.5,1,M5V,43.6381439,-79.39751,2400.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
192,1,1.0,0,M5V,43.6465801,-79.3998612,1199.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
193,2,2.0,0,M5V,43.6375235,-79.40087700000001,3100.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
194,2,2.0,0,M5V,43.6476244,-79.3968608,3000.0,M5V,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",Downtown Toronto
195,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
196,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
197,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
198,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
199,2,2.0,0,M5B,43.6548421,-79.37920150000001,3099.0,M5B,"Ryerson,Garden District",Downtown Toronto
200,1,1.0,0,M5B,43.660846,-79.3787556,2250.0,M5B,"Ryerson,Garden District",Downtown Toronto
201,2,2.0,0,M5B,43.6606054,-79.37863540000001,2800.0,M5B,"Ryerson,Garden District",Downtown Toronto
202,1,1.0,0,M5B,43.6606054,-79.37863540000001,2000.0,M5B,"Ryerson,Garden District",Downtown Toronto
203,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
204,2,2.0,0,M5B,43.6548421,-79.37920150000001,3099.0,M5B,"Ryerson,Garden District",Downtown Toronto
205,1,1.0,0,M5B,43.660846,-79.3787556,2250.0,M5B,"Ryerson,Garden District",Downtown Toronto
206,2,2.0,0,M5B,43.6606054,-79.37863540000001,2800.0,M5B,"Ryerson,Garden District",Downtown Toronto
207,1,1.0,0,M5B,43.6606054,-79.37863540000001,2000.0,M5B,"Ryerson,Garden District",Downtown Toronto
208,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
209,1,1.0,0,M5B,43.660269,-79.38280019999999,2450.0,M5B,"Ryerson,Garden District",Downtown Toronto
210,2,2.0,0,M5B,43.660269,-79.38280019999999,3450.0,M5B,"Ryerson,Garden District",Downtown Toronto
211,2,2.0,0,M5B,43.656733200000005,-79.37515400000001,2900.0,M5B,"Ryerson,Garden District",Downtown Toronto
212,1,1.0,0,M5B,43.6606054,-79.37863540000001,1850.0,M5B,"Ryerson,Garden District",Downtown Toronto
213,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
214,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
215,2,2.0,0,M5B,43.6548421,-79.37920150000001,3099.0,M5B,"Ryerson,Garden District",Downtown Toronto
216,1,1.0,0,M5B,43.660846,-79.3787556,2250.0,M5B,"Ryerson,Garden District",Downtown Toronto
217,2,2.0,0,M5B,43.6606054,-79.37863540000001,2800.0,M5B,"Ryerson,Garden District",Downtown Toronto
218,1,1.0,0,M5B,43.6606054,-79.37863540000001,2000.0,M5B,"Ryerson,Garden District",Downtown Toronto
219,2,2.0,0,M5B,43.656733200000005,-79.37515400000001,2900.0,M5B,"Ryerson,Garden District",Downtown Toronto
220,1,1.0,0,M5B,43.6606054,-79.37863540000001,1850.0,M5B,"Ryerson,Garden District",Downtown Toronto
221,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
222,1,1.5,1,M5B,43.6606054,-79.37863540000001,2300.0,M5B,"Ryerson,Garden District",Downtown Toronto
223,1,1.0,0,M5B,43.660846,-79.3787556,1850.0,M5B,"Ryerson,Garden District",Downtown Toronto
224,2,2.0,0,M5B,43.661198,-79.3816644,2800.0,M5B,"Ryerson,Garden District",Downtown Toronto
225,1,1.0,0,M5B,43.661198,-79.3816644,2000.0,M5B,"Ryerson,Garden District",Downtown Toronto
226,1,1.0,0,M5B,43.6598307,-79.3805207,2300.0,M5B,"Ryerson,Garden District",Downtown Toronto
227,1,1.0,0,M5B,43.6621286,-79.37695759999998,1305.0,M5B,"Ryerson,Garden District",Downtown Toronto
228,1,1.0,0,M5B,43.6606054,-79.37863540000001,1950.0,M5B,"Ryerson,Garden District",Downtown Toronto
229,2,2.0,0,M5B,43.6619074,-79.3782085,4000.0,M5B,"Ryerson,Garden District",Downtown Toronto
230,1,1.0,0,M5B,43.660456599999996,-79.37849720000001,2000.0,M5B,"Ryerson,Garden District",Downtown Toronto
231,3,2.0,0,M5B,43.6606054,-79.37863540000001,3200.0,M5B,"Ryerson,Garden District",Downtown Toronto
232,2,1.0,0,M5B,43.66053970000001,-79.37866170000001,2800.0,M5B,"Ryerson,Garden District",Downtown Toronto
233,2,1.0,0,M5B,43.6578373,-79.38060870000001,1200.0,M5B,"Ryerson,Garden District",Downtown Toronto
234,1,1.0,0,M5B,43.654393799999994,-79.3759018,1930.0,M5B,"Ryerson,Garden District",Downtown Toronto
235,1,1.0,0,M5B,43.6598307,-79.3805207,1700.0,M5B,"Ryerson,Garden District",Downtown Toronto
236,2,2.0,0,M5B,43.655111,-79.3756429,2990.0,M5B,"Ryerson,Garden District",Downtown Toronto
237,1,1.0,0,M5B,43.6606054,-79.37863540000001,2250.0,M5B,"Ryerson,Garden District",Downtown Toronto
238,1,1.0,0,M5B,43.6576911,-79.3801612,1800.0,M5B,"Ryerson,Garden District",Downtown Toronto
239,3,1.0,0,M5B,43.6606054,-79.37863540000001,3200.0,M5B,"Ryerson,Garden District",Downtown Toronto
240,2,1.0,0,M5B,43.66053970000001,-79.37866170000001,2700.0,M5B,"Ryerson,Garden District",Downtown Toronto
241,1,1.0,0,M5B,43.659534,-79.3773535,2000.0,M5B,"Ryerson,Garden District",Downtown Toronto
242,1,1.0,0,M5B,43.65470379999999,-79.3789125,1980.0,M5B,"Ryerson,Garden District",Downtown Toronto
243,1,1.0,0,M5B,43.6578373,-79.38060870000001,800.0,M5B,"Ryerson,Garden District",Downtown Toronto
244,1,1.0,0,M5B,43.6546239,-79.3790756,2250.0,M5B,"Ryerson,Garden District",Downtown Toronto
245,1,1.0,0,M5B,43.6546239,-79.3790756,2250.0,M5B,"Ryerson,Garden District",Downtown Toronto
246,1,1.0,0,M5B,43.6544596,-79.37581379999999,1700.0,M5B,"Ryerson,Garden District",Downtown Toronto
247,1,1.0,0,M5B,43.660846,-79.3787556,1800.0,M5B,"Ryerson,Garden District",Downtown Toronto
248,3,2.0,0,M5B,43.6616535,-79.37755820000001,3999.0,M5B,"Ryerson,Garden District",Downtown Toronto
249,2,2.0,0,M5B,43.6611027,-79.3821061,2800.0,M5B,"Ryerson,Garden District",Downtown Toronto
250,1,1.5,1,M5B,43.66053970000001,-79.37866170000001,2300.0,M5B,"Ryerson,Garden District",Downtown Toronto
251,1,1.0,0,M5B,43.654706899999994,-79.379245,1650.0,M5B,"Ryerson,Garden District",Downtown Toronto
252,2,1.0,0,M5B,43.653636,-79.38087259999999,2200.0,M5B,"Ryerson,Garden District",Downtown Toronto
253,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
254,1,1.0,1,M5J,43.6408157,-79.38175229999999,2350.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
255,1,1.0,1,M5J,43.6418726,-79.3819064,2400.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
256,2,2.0,0,M5J,43.6423144,-79.3812291,3100.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
257,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
258,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
259,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
260,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
261,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
262,1,1.0,0,M5J,43.6418064,-79.3789807,1830.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
263,1,1.0,1,M5J,43.6426791,-79.3769938,2275.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
264,1,1.0,0,M5J,43.6419081,-79.38177979999999,2000.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
265,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
266,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
267,2,1.0,0,M5J,43.6408157,-79.38175229999999,1500.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
268,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
269,1,1.0,1,M5J,43.6418726,-79.3819064,2400.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
270,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
271,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
272,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
273,1,1.0,0,M5J,43.6418064,-79.3789807,1830.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
274,1,1.0,1,M5J,43.6426791,-79.3769938,2275.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
275,1,1.0,0,M5J,43.6419081,-79.38177979999999,2000.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
276,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
277,2,1.0,0,M5J,43.6408157,-79.38175229999999,1500.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
278,1,1.0,1,M5J,43.6418726,-79.3819064,2400.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
279,1,1.0,0,M5J,43.64005770000001,-79.379201,2800.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
280,2,2.0,0,M5J,43.6421671,-79.3819283,2800.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
281,1,1.0,0,M5J,43.6418064,-79.3789807,1830.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
282,1,1.0,1,M5J,43.6426791,-79.3769938,2275.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
283,1,1.0,0,M5J,43.6419081,-79.38177979999999,2000.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
284,2,1.0,0,M5J,43.6408157,-79.38175229999999,1500.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
285,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
286,1,1.0,1,M5J,43.6418726,-79.3819064,2400.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
287,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
288,1,1.0,0,M5J,43.64005770000001,-79.379201,2800.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
289,2,2.0,0,M5J,43.6456126,-79.38258540000001,3200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
290,1,1.0,1,M5J,43.6418891,-79.3837936,2400.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
291,1,1.0,0,M5J,43.6417851,-79.3790058,2600.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
292,2,1.0,0,M5J,43.6416068,-79.3822802,1180.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
293,1,1.0,0,M5J,43.6415846,-79.3826205,2650.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
294,2,2.0,0,M5J,43.6410868,-79.3814048,2900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
295,1,1.0,0,M5J,43.6410868,-79.3814048,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
296,1,1.0,0,M5J,43.6419081,-79.38177979999999,2050.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
297,1,1.0,1,M5J,43.6406456,-79.380939,1830.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
298,1,1.0,0,M5J,43.642546200000005,-79.37726550000001,1600.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
299,1,1.0,0,M5J,43.6418726,-79.3819064,2450.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
300,1,1.0,0,M5J,43.643136600000005,-79.3805285,2200.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
301,2,2.0,0,M5J,43.642282,-79.38282650000001,3150.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
302,1,1.0,0,M5J,43.6426791,-79.3769938,1900.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
303,1,1.0,0,M5J,43.6418064,-79.3789807,2500.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
304,1,1.0,0,M5J,43.6397444,-79.3837757,2300.0,M5J,"Harbourfront East,Toronto Islands,Union Station",Downtown Toronto
