,Bedroom,Bathroom,Den,Lat,Long,Price,Postal Code,Borough,Downtown Proximity,Borough Color
572,1,1.0,0,43.6485726,-79.37627540000003,1900.0,M5E,Downtown Toronto,0.07631671996416073,1
573,2,2.0,0,43.64310510000001,-79.375906,3200.0,M5E,Downtown Toronto,0.11188966475624387,1
574,1,1.0,1,43.6458091,-79.3756819,3000.0,M5E,Downtown Toronto,0.09557854197923027,1
575,2,2.0,0,43.6458091,-79.3756819,3400.0,M5E,Downtown Toronto,0.09557854197923027,1
576,1,1.0,0,43.6485726,-79.37627540000003,1900.0,M5E,Downtown Toronto,0.07631671996416073,1
577,1,1.0,0,43.6441737,-79.3894209,2500.0,M5E,Downtown Toronto,0.0883779772490457,1
578,2,2.0,0,43.64310510000001,-79.375906,3200.0,M5E,Downtown Toronto,0.11188966475624387,1
579,1,1.0,1,43.6458091,-79.3756819,3000.0,M5E,Downtown Toronto,0.09557854197923027,1
580,2,2.0,0,43.6458091,-79.3756819,3400.0,M5E,Downtown Toronto,0.09557854197923027,1
581,1,1.0,0,43.6485726,-79.37627540000003,1900.0,M5E,Downtown Toronto,0.07631671996416073,1
582,1,1.0,0,43.6441737,-79.3894209,2500.0,M5E,Downtown Toronto,0.0883779772490457,1
583,1,1.0,0,43.6493806,-79.37453190000002,2200.0,M5E,Downtown Toronto,0.08624653095686369,1
584,1,1.0,0,43.6485726,-79.37627540000003,1850.0,M5E,Downtown Toronto,0.07631671996416073,1
585,2,2.0,0,43.6444084,-79.37656170000002,3000.0,M5E,Downtown Toronto,0.0993309551228657,1
586,2,2.0,0,43.64310510000001,-79.375906,3200.0,M5E,Downtown Toronto,0.11188966475624387,1
587,1,1.0,1,43.6458091,-79.3756819,2600.0,M5E,Downtown Toronto,0.09557854197923027,1
588,1,1.0,0,43.6460983,-79.37605490000001,2250.0,M5E,Downtown Toronto,0.09144823113053673,1
589,2,2.0,0,43.6458091,-79.3756819,4000.0,M5E,Downtown Toronto,0.09557854197923027,1
590,1,1.0,0,43.6413595,-79.37251450000002,2100.0,M5E,Downtown Toronto,0.14296226577977716,1
591,1,1.0,0,43.6460983,-79.37605490000001,2250.0,M5E,Downtown Toronto,0.09144823113053673,1
592,1,1.0,1,43.6460983,-79.37605490000001,2450.0,M5E,Downtown Toronto,0.09144823113053673,1
593,1,1.0,0,43.6458091,-79.3756819,2650.0,M5E,Downtown Toronto,0.09557854197923027,1
594,1,1.0,0,43.64310510000001,-79.375906,2250.0,M5E,Downtown Toronto,0.11188966475624387,1
595,2,2.0,0,43.6444084,-79.37656170000002,2500.0,M5E,Downtown Toronto,0.0993309551228657,1
596,1,1.0,0,43.6444084,-79.37656170000002,2200.0,M5E,Downtown Toronto,0.0993309551228657,1
597,1,1.0,1,43.6485726,-79.37627540000003,2450.0,M5E,Downtown Toronto,0.07631671996416073,1
598,1,1.0,0,43.6494165,-79.3745473,1900.0,M5E,Downtown Toronto,0.08599115987340035,1
599,2,2.0,0,43.6459244,-79.37532990000003,1500.0,M5E,Downtown Toronto,0.09717721500216248,1
600,2,2.0,0,43.6444084,-79.37656170000002,3000.0,M5E,Downtown Toronto,0.0993309551228657,1
601,2,2.0,0,43.6416207,-79.3717276,3250.0,M5E,Downtown Toronto,0.1461646015062442,1
602,2,1.5,0,43.6460983,-79.37605490000001,2600.0,M5E,Downtown Toronto,0.09144823113053673,1
603,1,1.0,0,43.6416207,-79.3717276,2700.0,M5E,Downtown Toronto,0.1461646015062442,1
604,1,1.0,0,43.6893623,-79.35284809999997,1825.0,M4K,East Toronto,0.40831472571455085,2
605,2,1.0,0,43.6893623,-79.35284809999997,2245.0,M4K,East Toronto,0.40831472571455085,2
606,1,1.0,1,43.661927,-79.3865112,2250.0,M5S,Downtown Toronto,0.06479452691386502,1
607,1,1.0,1,43.661927,-79.3865112,2250.0,M5S,Downtown Toronto,0.06479452691386502,1
608,1,1.0,1,43.6629771,-79.386217,2200.0,M5S,Downtown Toronto,0.07315443879316606,1
609,1,1.0,0,43.6665804,-79.40093940000001,1200.0,M5S,Downtown Toronto,0.1755886266883745,1
610,1,1.0,1,43.6629771,-79.386217,2200.0,M5S,Downtown Toronto,0.07315443879316606,1
611,1,1.0,1,43.6653563,-79.387999,2300.0,M5S,Downtown Toronto,0.09744168125244687,1
612,1,1.0,0,43.6616564,-79.4099423,1700.0,M5S,Downtown Toronto,0.2272271672435501,1
613,2,1.0,0,43.6672109,-79.3891532,3099.0,M5S,Downtown Toronto,0.11616735947732586,1
614,1,1.0,0,43.6647727,-79.38698670000002,2000.0,M5S,Downtown Toronto,0.09005985655821867,1
615,2,2.0,0,43.6669805,-79.38888890000001,3500.0,M5S,Downtown Toronto,0.1134761961728138,1
616,1,1.0,0,43.6626956,-79.4000493,1000.0,M5S,Downtown Toronto,0.150266589991763,1
617,2,1.0,0,43.6582784,-79.40843659999999,600.0,M5S,Downtown Toronto,0.2073724410864492,1
618,1,1.0,0,43.6655297,-79.39547540000002,1000.0,M5S,Downtown Toronto,0.1334445799607544,1
619,2,2.0,0,43.6505597,-79.38207220000002,2800.0,M5H,Downtown Toronto,0.02696649445158709,1
620,1,1.0,0,43.6505597,-79.38207220000002,1900.0,M5H,Downtown Toronto,0.02696649445158709,1
621,1,1.0,0,43.6505597,-79.38207220000002,1900.0,M5H,Downtown Toronto,0.02696649445158709,1
622,1,1.0,1,43.64738010000001,-79.3872741,2400.0,M5H,Downtown Toronto,0.05473798027681613,1
623,2,2.0,0,43.6504185,-79.38179079999998,3000.0,M5H,Downtown Toronto,0.029393765253197004,1
624,2,2.0,0,43.6505597,-79.38207220000002,2800.0,M5H,Downtown Toronto,0.02696649445158709,1
625,1,1.0,0,43.6505597,-79.38207220000002,1900.0,M5H,Downtown Toronto,0.02696649445158709,1
626,1,1.0,0,43.6505597,-79.38207220000002,1900.0,M5H,Downtown Toronto,0.02696649445158709,1
627,1,1.0,1,43.64738010000001,-79.3872741,2400.0,M5H,Downtown Toronto,0.05473798027681613,1
628,2,2.0,0,43.6504185,-79.38179079999998,3000.0,M5H,Downtown Toronto,0.029393765253197004,1
629,1,1.0,1,43.64894,-79.378086,2950.0,M5H,Downtown Toronto,0.06154301382103981,1
630,2,2.0,0,43.6505597,-79.38207220000002,2800.0,M5H,Downtown Toronto,0.02696649445158709,1
631,1,1.0,0,43.6505597,-79.38207220000002,1900.0,M5H,Downtown Toronto,0.02696649445158709,1
632,1,1.0,0,43.6505597,-79.38207220000002,1900.0,M5H,Downtown Toronto,0.02696649445158709,1
633,1,1.0,1,43.64738010000001,-79.3872741,2400.0,M5H,Downtown Toronto,0.05473798027681613,1
634,1,1.0,1,43.64738010000001,-79.3872741,2400.0,M5H,Downtown Toronto,0.05473798027681613,1
635,1,1.0,0,43.64884110000001,-79.3779693,2200.0,M5H,Downtown Toronto,0.06288749391983559,1
636,1,2.0,0,43.6505597,-79.38207220000002,2800.0,M5H,Downtown Toronto,0.02696649445158709,1
637,1,1.0,0,43.6505597,-79.38207220000002,1900.0,M5H,Downtown Toronto,0.02696649445158709,1
638,1,1.0,0,43.648742,-79.3868108,2400.0,M5H,Downtown Toronto,0.04216926172671859,1
639,1,1.0,0,43.6488576,-79.3781453,2750.0,M5H,Downtown Toronto,0.06159435570096211,1
640,2,2.0,0,43.6505597,-79.38207220000002,2800.0,M5H,Downtown Toronto,0.02696649445158709,1
641,1,1.0,0,43.6505597,-79.38207220000002,2050.0,M5H,Downtown Toronto,0.02696649445158709,1
642,1,1.0,0,43.6488576,-79.3781453,2350.0,M5H,Downtown Toronto,0.06159435570096211,1
643,1,1.0,0,43.64955689999999,-79.38722829999998,2200.0,M5H,Downtown Toronto,0.03778815496682976,1
644,2,2.0,0,43.6500917,-79.3873738,3600.0,M5H,Downtown Toronto,0.0347636502252239,1
645,2,2.0,0,43.6505597,-79.38207220000002,3000.0,M5H,Downtown Toronto,0.02696649445158709,1
646,1,1.0,0,43.64895300000001,-79.3857683,4000.0,M5H,Downtown Toronto,0.037096539069895546,1
647,2,1.0,0,43.6525485,-79.38351180000002,2200.0,M5H,Downtown Toronto,0.005425898970389056,1
648,1,1.0,1,43.6488576,-79.3781453,2750.0,M5H,Downtown Toronto,0.06159435570096211,1
649,1,1.0,0,43.64894,-79.378086,2390.0,M5H,Downtown Toronto,0.06154301382103981,1
650,1,1.0,0,43.6487423,-79.37849720000001,1600.0,M5H,Downtown Toronto,0.059902402713813335,1
651,1,1.0,0,43.6505597,-79.38207220000002,1950.0,M5H,Downtown Toronto,0.02696649445158709,1
652,1,1.0,0,43.6500917,-79.3873738,3200.0,M5H,Downtown Toronto,0.0347636502252239,1
653,1,1.0,0,43.6505597,-79.38207220000002,2200.0,M5H,Downtown Toronto,0.02696649445158709,1
654,1,1.0,0,43.6541547,-79.3852113,550.0,M5G,Downtown Toronto,0.0,1
655,1,1.0,0,43.65506920000001,-79.38747049999998,1200.0,M5G,Downtown Toronto,0.02138488742672885,1
656,1,1.0,0,43.6541547,-79.3852113,550.0,M5G,Downtown Toronto,0.0,1
657,1,1.0,0,43.65506920000001,-79.38747049999998,1200.0,M5G,Downtown Toronto,0.02138488742672885,1
658,1,1.0,0,43.659329,-79.3826747,2350.0,M5G,Downtown Toronto,0.04138229125655468,1
659,1,1.0,0,43.6541547,-79.3852113,550.0,M5G,Downtown Toronto,0.0,1
660,1,1.0,0,43.65506920000001,-79.38747049999998,1200.0,M5G,Downtown Toronto,0.02138488742672885,1
661,1,1.0,0,43.659329,-79.3826747,2350.0,M5G,Downtown Toronto,0.04138229125655468,1
662,2,2.0,0,43.6601107,-79.38588709999998,2950.0,M5G,Downtown Toronto,0.0479491655140339,1
663,1,1.0,0,43.6608355,-79.3858556,750.0,M5G,Downtown Toronto,0.05408000968662956,1
664,1,1.5,0,43.6550554,-79.3847211,2800.0,M5G,Downtown Toronto,0.002407401227588318,1
665,1,1.0,1,43.6568825,-79.3835616,2000.0,M5G,Downtown Toronto,0.018571919250205526,1
666,1,1.0,0,43.6575221,-79.3899928,1750.0,M5G,Downtown Toronto,0.050980516679615034,1
667,1,1.0,0,43.6539487,-79.3885701,1900.0,M5G,Downtown Toronto,0.02924771480876352,1
668,1,1.0,0,43.6515926,-79.3875585,1700.0,M5G,Downtown Toronto,0.026836596951529453,1
669,2,2.0,0,43.658897,-79.383798,2950.0,M5G,Downtown Toronto,0.03572078889352437,1
670,2,2.0,0,43.659329,-79.3826747,2100.0,M5G,Downtown Toronto,0.04138229125655468,1
671,2,2.0,0,43.6601367,-79.3858692,2950.0,M5G,Downtown Toronto,0.048131788365518,1
672,2,1.5,0,43.6568825,-79.3835616,3000.0,M5G,Downtown Toronto,0.018571919250205526,1
673,1,1.0,0,43.6565308,-79.38600490000002,1550.0,M5G,Downtown Toronto,0.019178063988713964,1
674,2,2.0,0,43.6601367,-79.3858692,2950.0,M5G,Downtown Toronto,0.048131788365518,1
675,1,1.0,0,43.6538857,-79.3880868,2100.0,M5G,Downtown Toronto,0.024997165684144926,1
676,1,1.0,0,43.6575994,-79.38364,2300.0,M5G,Downtown Toronto,0.02460015401258279,1
677,1,1.0,0,43.6539487,-79.3885701,2100.0,M5G,Downtown Toronto,0.02924771480876352,1
678,1,1.0,0,43.6547234,-79.3814004,700.0,M5G,Downtown Toronto,0.01806395980690325,1
679,1,1.0,0,43.6599624,-79.3850953,1600.0,M5G,Downtown Toronto,0.045338312745057605,1
680,1,1.0,0,43.658974,-79.3840397,2000.0,M5G,Downtown Toronto,0.03623807159764382,1
681,1,1.0,0,43.66698870000001,-79.3146912,1100.0,M4L,East Toronto,0.6143281586816404,2
682,1,1.0,0,43.66698870000001,-79.3146912,1100.0,M4L,East Toronto,0.6143281586816404,2
683,1,1.0,0,43.66698870000001,-79.3146912,1100.0,M4L,East Toronto,0.6143281586816404,2
684,1,1.0,0,43.6527574,-79.3665108,2480.0,M4V,Central Toronto,0.1483167727814142,4
685,1,1.0,0,43.6448637,-79.3990598,2250.0,M4V,Central Toronto,0.14389426967532568,4
686,1,1.0,0,43.6527574,-79.3665108,2480.0,M4V,Central Toronto,0.1483167727814142,4
687,1,1.0,0,43.6448637,-79.3990598,2250.0,M4V,Central Toronto,0.14389426967532568,4
688,1,1.0,0,43.68889710000001,-79.41198359999999,1617.0,M4V,Central Toronto,0.3839677021997027,4
689,1,1.0,0,43.6527574,-79.3665108,2480.0,M4V,Central Toronto,0.1483167727814142,4
690,1,1.0,0,43.6448637,-79.3990598,2250.0,M4V,Central Toronto,0.14389426967532568,4
691,1,1.0,0,43.68889710000001,-79.41198359999999,1617.0,M4V,Central Toronto,0.3839677021997027,4
692,1,1.0,0,43.6867088,-79.3992577,1950.0,M4V,Central Toronto,0.308638048968611,4
693,1,1.0,0,43.68651120000001,-79.39952159999999,150.0,M4V,Central Toronto,0.30803316924745644,4
694,1,1.0,1,43.6739944,-79.44168499999998,1650.0,M6H,West Toronto,0.5262725822441144,3
695,1,1.0,1,43.6739944,-79.44168499999998,1650.0,M6H,West Toronto,0.5262725822441144,3
696,1,1.0,1,43.6739944,-79.44168499999998,1650.0,M6H,West Toronto,0.5262725822441144,3
697,1,1.0,0,43.65967929999999,-79.4292906,1857.0,M6H,West Toronto,0.39052254537234754,3
698,1,1.0,0,43.65967929999999,-79.4292906,1757.0,M6H,West Toronto,0.39052254537234754,3
699,1,1.0,0,43.65967929999999,-79.4292906,1597.0,M6H,West Toronto,0.39052254537234754,3
700,1,1.0,0,43.6599474,-79.4308197,1857.0,M6H,West Toronto,0.4041583042276585,3
701,1,1.0,0,43.6589956,-79.4296933,1757.0,M6H,West Toronto,0.3933209690421544,3
702,1,1.0,0,43.6589956,-79.4296933,1717.0,M6H,West Toronto,0.3933209690421544,3
703,1,1.0,0,43.6589956,-79.4296933,1597.0,M6H,West Toronto,0.3933209690421544,3
704,2,1.0,0,43.665271,-79.4476835,2600.0,M6H,West Toronto,0.557885278672036,3
705,3,3.0,0,43.67301670000001,-79.4399334,2500.0,M6H,West Toronto,0.5089052998974689,3
706,1,1.0,0,43.662091,-79.4332913,935.0,M6H,West Toronto,0.4284245050756809,3
707,1,1.0,0,43.662091,-79.4332913,935.0,M6H,West Toronto,0.4284245050756809,3
708,1,1.0,0,43.6672287,-79.4375116,1600.0,M6H,West Toronto,0.47400022077151893,3
709,1,1.0,0,43.66945689999999,-79.432457,1509.0,M6H,West Toronto,0.43664327112622514,3
710,2,1.0,0,43.6415686,-79.42460279999997,2889.0,M6J,West Toronto,0.3622981270794606,3
711,1,1.0,0,43.65229779999999,-79.4069977,1300.0,M6J,West Toronto,0.19177236957366636,3
712,2,1.0,0,43.6415686,-79.42460279999997,2889.0,M6J,West Toronto,0.3622981270794606,3
713,1,1.0,0,43.65229779999999,-79.4069977,1300.0,M6J,West Toronto,0.19177236957366636,3
714,3,1.5,0,43.6411088,-79.419448,3450.0,M6J,West Toronto,0.3205893436565795,3
715,2,1.0,0,43.6415686,-79.42460279999997,2889.0,M6J,West Toronto,0.3622981270794606,3
716,1,1.0,0,43.65229779999999,-79.4069977,1300.0,M6J,West Toronto,0.19177236957366636,3
717,3,1.5,0,43.6411088,-79.419448,3450.0,M6J,West Toronto,0.3205893436565795,3
718,2,2.0,0,43.6413402,-79.41813940000002,3200.0,M6J,West Toronto,0.3090881273588333,3
719,1,1.0,0,43.6428951,-79.4281018,2000.0,M6J,West Toronto,0.3888136307818978,3
720,2,1.0,0,43.6420242,-79.42305970000002,2800.0,M6J,West Toronto,0.3481521149445549,3
721,2,1.0,0,43.6415328,-79.4240715,2400.0,M6J,West Toronto,0.3579271989790219,3
722,1,1.0,1,43.6423708,-79.42419050000002,2000.0,M6J,West Toronto,0.3568114087005097,3
723,1,1.0,1,43.6423708,-79.42419050000002,2000.0,M6J,West Toronto,0.3568114087005097,3
724,2,2.0,0,43.6437964,-79.4284926,2000.0,M6J,West Toronto,0.39030514387305953,3
725,1,1.0,0,43.6428951,-79.4281018,2000.0,M6J,West Toronto,0.3888136307818978,3
726,1,1.0,0,43.6423708,-79.42419050000002,2000.0,M6J,West Toronto,0.3568114087005097,3
727,2,2.0,0,43.6423708,-79.42419050000002,2000.0,M6J,West Toronto,0.3568114087005097,3
728,1,1.0,0,43.6428951,-79.4281018,2000.0,M6J,West Toronto,0.3888136307818978,3
729,1,1.0,0,43.64159650000001,-79.4234431,850.0,M6J,West Toronto,0.3524867143713789,3
730,1,1.0,1,43.6610628,-79.35154150000002,2500.0,M4M,East Toronto,0.28639896261663317,2
731,1,1.0,0,43.6610628,-79.35154150000002,2500.0,M4M,East Toronto,0.28639896261663317,2
732,1,1.0,0,43.665173,-79.3410685,2100.0,M4M,East Toronto,0.3843863265392651,2
733,1,1.0,0,43.6484292,-79.3822802,1300.0,M5X,Downtown Toronto,0.042959984247363275,1
734,1,1.0,0,43.6486599,-79.38157640000001,900.0,M5X,Downtown Toronto,0.043599122135767984,1
735,1,1.0,0,43.6710818,-79.38074350000002,1970.0,M4W,Downtown Toronto,0.14583188095401195,1
736,1,1.0,0,43.6710818,-79.38074350000002,1650.0,M4W,Downtown Toronto,0.14583188095401195,1
737,1,1.0,0,43.6721931,-79.38786640000002,2000.0,M4W,Downtown Toronto,0.1554528799996527,1
738,1,1.0,0,43.670811,-79.3852395,1699.0,M4W,Downtown Toronto,0.14049225480001043,1
739,1,1.0,0,43.6790427,-79.37653459999999,2350.0,M4W,Downtown Toronto,0.2229254777953446,1
740,1,1.0,0,43.670320200000006,-79.39443320000002,1900.0,M5R,Central Toronto,0.16126536984652462,4
741,1,1.0,0,43.672735,-79.4023802,1900.0,M5R,Central Toronto,0.2211903424248241,4
742,1,1.0,0,43.6700064,-79.3976944,1760.0,M5R,Central Toronto,0.17581200125609336,4
743,1,1.0,0,43.67550720000001,-79.41500090000002,1100.0,M5R,Central Toronto,0.32173973308516973,4
744,1,1.0,0,43.6709659,-79.3905934,3620.0,M5R,Central Toronto,0.1515248559992681,4
745,1,1.0,0,43.67396220000001,-79.40163249999998,1800.0,M5R,Central Toronto,0.22473727377301259,4
746,2,1.0,0,43.6757718,-79.41148309999998,1500.0,M5R,Central Toronto,0.29841232615826957,4
747,2,1.0,0,43.6805461,-79.4175732,2100.0,M5R,Central Toronto,0.3664483107691832,4
748,1,1.0,0,43.6611083,-79.4987507,1100.0,M6S,West Toronto,1.0,3
749,1,1.0,0,43.6667107,-79.40435079999997,1500.0,M6G,Downtown Toronto,0.20086159847347906,1
750,3,2.0,0,43.6723273,-79.4287263,4625.0,M6G,Downtown Toronto,0.41455760198527725,1
751,2,1.0,0,43.6661636,-79.4276187,2400.0,M6G,Downtown Toronto,0.38752894210367034,1
752,1,1.0,1,43.6520027,-79.4492618,2250.0,M6R,West Toronto,0.5631243205313001,3
753,1,1.0,0,43.6806017,-79.2893327,1600.0,M4E,East Toronto,0.8589405271664209,2
754,1,1.0,0,43.6777793,-79.28619309999998,1300.0,M4E,East Toronto,0.879354025850718,2
755,3,3.0,0,43.707319700000006,-79.4002252,1300.0,M4R,Central Toronto,0.48171047114596915,4
756,1,1.0,0,43.652812,-79.3733062,1975.0,M5C,Downtown Toronto,0.08872061864937224,1
757,1,1.0,0,43.6521506,-79.3754775,2300.0,M5C,Downtown Toronto,0.07067516020972017,1
758,2,2.0,0,43.6490882,-79.3762537,3400.0,M5C,Downtown Toronto,0.07405539798176536,1
759,1,1.0,0,43.6535202,-79.37377020000002,2100.0,M5C,Downtown Toronto,0.0842242354949016,1
760,1,1.0,0,43.65032410000001,-79.3779693,1400.0,M5C,Downtown Toronto,0.05554941223102408,1
761,1,1.0,1,43.6490665,-79.37693,2500.0,M5C,Downtown Toronto,0.06912046190476466,1
762,1,1.0,0,43.69840429999999,-79.3948245,2800.0,M4S,Central Toronto,0.3936828547800013,4
763,1,1.0,0,43.71732100000001,-79.42485,900.0,M5N,Central Toronto,0.653481739681094,4
